,Unnamed: 0,traveller_id,lat_o,lng_o,lat_d,lng_d,css_o,lat_css_o,lng_css_o,css_d,lat_css_d,lng_css_d
1016,1119,t1199,55.73391059999999,12.5147976,55.656243,12.49368,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523,Vigerslev Venge 60,55.656498,12.489456
1017,1120,t1200,55.73391059999999,12.5147976,55.68661609999999,12.4911945,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523,Dronninglundvej 12,55.689496,12.489151
1018,1121,t1201,55.73391059999999,12.5147976,55.68832579999999,12.489222,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523,Dronninglundvej 12,55.689496,12.489151
1019,1122,t1202,55.73391059999999,12.5147976,55.67162899999999,12.546236,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523,Westend 8,55.6718713,12.5516401
1020,1123,t1203,55.73391059999999,12.5147976,55.6737346,12.550013,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523,Westend 8,55.6718713,12.5516401
1021,1124,t1204,55.73391059999999,12.5147976,55.6681772,12.5494579,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523,Westend 8,55.6718713,12.5516401
1022,1125,t1205,55.649143,12.538063,55.66034659999999,12.6124427,Borgbjergsvej 43,55.6498214,12.5355941,Albaniensgade 4,55.6629687,12.6150036
1023,1126,t1206,55.649143,12.538063,55.663417,12.613829,Borgbjergsvej 43,55.6498214,12.5355941,Albaniensgade 4,55.6629687,12.6150036
1024,1127,t1207,55.649143,12.538063,55.7155986,12.5491707,Borgbjergsvej 43,55.6498214,12.5355941,Bispebjerg Bakke 22,55.714287,12.544606
1025,1128,t1208,55.649143,12.538063,55.7145986,12.5472417,Borgbjergsvej 43,55.6498214,12.5355941,Bispebjerg Bakke 22,55.714287,12.544606
1026,1129,t1209,55.649143,12.538063,55.6944184,12.5088552,Borgbjergsvej 43,55.6498214,12.5355941,Nesbyholmvej 1,55.6967862,12.5046889
1027,1130,t1210,55.649143,12.538063,55.6957116,12.5020127,Borgbjergsvej 43,55.6498214,12.5355941,Nesbyholmvej 1,55.6967862,12.5046889
1028,1131,t1211,55.649143,12.538063,55.6815622,12.6035183,Borgbjergsvej 43,55.6498214,12.5355941,Halvtolv 19,55.678067,12.605109
1029,1132,t1212,55.649143,12.538063,55.679351,12.6063932,Borgbjergsvej 43,55.6498214,12.5355941,Halvtolv 19,55.678067,12.605109
1030,1133,t1213,55.649143,12.538063,55.6821885,12.5853534,Borgbjergsvej 43,55.6498214,12.5355941,Solvgade 11,55.68544739999999,12.5850568
1031,1134,t1214,55.649143,12.538063,55.6858274,12.5772687,Borgbjergsvej 43,55.6498214,12.5355941,Solvgade 11,55.68544739999999,12.5850568
1032,1135,t1215,55.649143,12.538063,55.6757724,12.5426171,Borgbjergsvej 43,55.6498214,12.5355941,Amalievej 1,55.6795777,12.5433161
1033,1136,t1216,55.649143,12.538063,55.677688,12.546912,Borgbjergsvej 43,55.6498214,12.5355941,Amalievej 1,55.6795777,12.5433161
1034,1137,t1217,55.649143,12.538063,55.7326892,12.5690945,Borgbjergsvej 43,55.6498214,12.5355941,Esthersvej 34,55.7309704,12.5659228
1035,1138,t1218,55.649143,12.538063,55.73273,12.5654915,Borgbjergsvej 43,55.6498214,12.5355941,Esthersvej 34,55.7309704,12.5659228
1036,1139,t1219,55.649143,12.538063,55.7051614,12.481215,Borgbjergsvej 43,55.6498214,12.5355941,Husumvej (overfor 131),55.7046643,12.4787843
1037,1140,t1220,55.649143,12.538063,55.6538288,12.566855,Borgbjergsvej 43,55.6498214,12.5355941,Drechselsgade 13,55.6571548,12.5684851
1038,1141,t1221,55.649143,12.538063,55.6576191,12.566949,Borgbjergsvej 43,55.6498214,12.5355941,Drechselsgade 13,55.6571548,12.5684851
1039,1142,t1222,55.649143,12.538063,55.713568,12.5927798,Borgbjergsvej 43,55.6498214,12.5355941,Orientkaj 4,55.711612,12.5952725
1040,1143,t1223,55.649143,12.538063,55.710214,12.5926909,Borgbjergsvej 43,55.6498214,12.5355941,Orientkaj 4,55.711612,12.5952725
1041,1144,t1224,55.649143,12.538063,55.7035416,12.538201,Borgbjergsvej 43,55.6498214,12.5355941,Bygmestervej 59,55.70464879999999,12.5368945
1042,1145,t1225,55.649143,12.538063,55.7023483,12.535914,Borgbjergsvej 43,55.6498214,12.5355941,Bygmestervej 59,55.70464879999999,12.5368945
1043,1146,t1226,55.649143,12.538063,55.7030729,12.5477827,Borgbjergsvej 43,55.6498214,12.5355941,Egirsgade 65,55.7009488,12.5486256
1044,1147,t1227,55.649143,12.538063,55.700964,12.5414659,Borgbjergsvej 43,55.6498214,12.5355941,Egirsgade 65,55.7009488,12.5486256
1045,1148,t1228,55.649143,12.538063,55.6935246,12.5337137,Borgbjergsvej 43,55.6498214,12.5355941,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1046,1149,t1229,55.649143,12.538063,55.69347029999999,12.5343236,Borgbjergsvej 43,55.6498214,12.5355941,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1047,1150,t1230,55.649143,12.538063,55.6303298,12.5758695,Borgbjergsvej 43,55.6498214,12.5355941,Arne Jacobsens Alle 7,55.6317174,12.5736554
1048,1151,t1231,55.649143,12.538063,55.630171,12.576398,Borgbjergsvej 43,55.6498214,12.5355941,Arne Jacobsens Alle 7,55.6317174,12.5736554
1049,1152,t1232,55.649143,12.538063,55.695981,12.566608,Borgbjergsvej 43,55.6498214,12.5355941,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1050,1153,t1233,55.649143,12.538063,55.695981,12.566608,Borgbjergsvej 43,55.6498214,12.5355941,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1051,1154,t1234,55.649143,12.538063,55.7337192,12.5151561,Borgbjergsvej 43,55.6498214,12.5355941,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1052,1155,t1235,55.649143,12.538063,55.73391059999999,12.5147976,Borgbjergsvej 43,55.6498214,12.5355941,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1053,1156,t1236,55.649143,12.538063,55.656097,12.4854309,Borgbjergsvej 43,55.6498214,12.5355941,Vigerslev Venge 60,55.656498,12.489456
1054,1157,t1237,55.649143,12.538063,55.656243,12.49368,Borgbjergsvej 43,55.6498214,12.5355941,Vigerslev Venge 60,55.656498,12.489456
1055,1158,t1238,55.649143,12.538063,55.68661609999999,12.4911945,Borgbjergsvej 43,55.6498214,12.5355941,Dronninglundvej 12,55.689496,12.489151
1056,1159,t1239,55.649143,12.538063,55.68832579999999,12.489222,Borgbjergsvej 43,55.6498214,12.5355941,Dronninglundvej 12,55.689496,12.489151
1057,1160,t1240,55.649143,12.538063,55.67162899999999,12.546236,Borgbjergsvej 43,55.6498214,12.5355941,Westend 8,55.6718713,12.5516401
1058,1161,t1241,55.649143,12.538063,55.6737346,12.550013,Borgbjergsvej 43,55.6498214,12.5355941,Westend 8,55.6718713,12.5516401
1059,1162,t1242,55.649143,12.538063,55.6681772,12.5494579,Borgbjergsvej 43,55.6498214,12.5355941,Westend 8,55.6718713,12.5516401
1060,1163,t1243,55.6508857,12.5362424,55.66034659999999,12.6124427,Borgbjergsvej 43,55.6498214,12.5355941,Albaniensgade 4,55.6629687,12.6150036
1061,1164,t1244,55.6508857,12.5362424,55.663417,12.613829,Borgbjergsvej 43,55.6498214,12.5355941,Albaniensgade 4,55.6629687,12.6150036
1062,1165,t1245,55.6508857,12.5362424,55.7155986,12.5491707,Borgbjergsvej 43,55.6498214,12.5355941,Bispebjerg Bakke 22,55.714287,12.544606
1063,1166,t1246,55.6508857,12.5362424,55.7145986,12.5472417,Borgbjergsvej 43,55.6498214,12.5355941,Bispebjerg Bakke 22,55.714287,12.544606
1064,1167,t1247,55.6508857,12.5362424,55.6944184,12.5088552,Borgbjergsvej 43,55.6498214,12.5355941,Nesbyholmvej 1,55.6967862,12.5046889
1065,1168,t1248,55.6508857,12.5362424,55.6957116,12.5020127,Borgbjergsvej 43,55.6498214,12.5355941,Nesbyholmvej 1,55.6967862,12.5046889
1066,1169,t1249,55.6508857,12.5362424,55.6815622,12.6035183,Borgbjergsvej 43,55.6498214,12.5355941,Halvtolv 19,55.678067,12.605109
1067,1170,t1250,55.6508857,12.5362424,55.679351,12.6063932,Borgbjergsvej 43,55.6498214,12.5355941,Halvtolv 19,55.678067,12.605109
1068,1171,t1251,55.6508857,12.5362424,55.6821885,12.5853534,Borgbjergsvej 43,55.6498214,12.5355941,Solvgade 11,55.68544739999999,12.5850568
1069,1172,t1252,55.6508857,12.5362424,55.6858274,12.5772687,Borgbjergsvej 43,55.6498214,12.5355941,Solvgade 11,55.68544739999999,12.5850568
1070,1173,t1253,55.6508857,12.5362424,55.6757724,12.5426171,Borgbjergsvej 43,55.6498214,12.5355941,Amalievej 1,55.6795777,12.5433161
1071,1174,t1254,55.6508857,12.5362424,55.677688,12.546912,Borgbjergsvej 43,55.6498214,12.5355941,Amalievej 1,55.6795777,12.5433161
1072,1175,t1255,55.6508857,12.5362424,55.7326892,12.5690945,Borgbjergsvej 43,55.6498214,12.5355941,Esthersvej 34,55.7309704,12.5659228
1073,1176,t1256,55.6508857,12.5362424,55.73273,12.5654915,Borgbjergsvej 43,55.6498214,12.5355941,Esthersvej 34,55.7309704,12.5659228
1074,1177,t1257,55.6508857,12.5362424,55.7051614,12.481215,Borgbjergsvej 43,55.6498214,12.5355941,Husumvej (overfor 131),55.7046643,12.4787843
1075,1178,t1258,55.6508857,12.5362424,55.6538288,12.566855,Borgbjergsvej 43,55.6498214,12.5355941,Drechselsgade 13,55.6571548,12.5684851
1076,1179,t1259,55.6508857,12.5362424,55.6576191,12.566949,Borgbjergsvej 43,55.6498214,12.5355941,Drechselsgade 13,55.6571548,12.5684851
1077,1180,t1260,55.6508857,12.5362424,55.713568,12.5927798,Borgbjergsvej 43,55.6498214,12.5355941,Orientkaj 4,55.711612,12.5952725
1078,1181,t1261,55.6508857,12.5362424,55.710214,12.5926909,Borgbjergsvej 43,55.6498214,12.5355941,Orientkaj 4,55.711612,12.5952725
1079,1182,t1262,55.6508857,12.5362424,55.7035416,12.538201,Borgbjergsvej 43,55.6498214,12.5355941,Bygmestervej 59,55.70464879999999,12.5368945
1080,1183,t1263,55.6508857,12.5362424,55.7023483,12.535914,Borgbjergsvej 43,55.6498214,12.5355941,Bygmestervej 59,55.70464879999999,12.5368945
1081,1184,t1264,55.6508857,12.5362424,55.7030729,12.5477827,Borgbjergsvej 43,55.6498214,12.5355941,Egirsgade 65,55.7009488,12.5486256
1082,1185,t1265,55.6508857,12.5362424,55.700964,12.5414659,Borgbjergsvej 43,55.6498214,12.5355941,Egirsgade 65,55.7009488,12.5486256
1083,1186,t1266,55.6508857,12.5362424,55.6935246,12.5337137,Borgbjergsvej 43,55.6498214,12.5355941,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1084,1187,t1267,55.6508857,12.5362424,55.69347029999999,12.5343236,Borgbjergsvej 43,55.6498214,12.5355941,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1085,1188,t1268,55.6508857,12.5362424,55.6303298,12.5758695,Borgbjergsvej 43,55.6498214,12.5355941,Arne Jacobsens Alle 7,55.6317174,12.5736554
1086,1189,t1269,55.6508857,12.5362424,55.630171,12.576398,Borgbjergsvej 43,55.6498214,12.5355941,Arne Jacobsens Alle 7,55.6317174,12.5736554
1087,1190,t1270,55.6508857,12.5362424,55.695981,12.566608,Borgbjergsvej 43,55.6498214,12.5355941,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1088,1191,t1271,55.6508857,12.5362424,55.695981,12.566608,Borgbjergsvej 43,55.6498214,12.5355941,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1089,1192,t1272,55.6508857,12.5362424,55.7337192,12.5151561,Borgbjergsvej 43,55.6498214,12.5355941,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1090,1193,t1273,55.6508857,12.5362424,55.73391059999999,12.5147976,Borgbjergsvej 43,55.6498214,12.5355941,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1091,1194,t1274,55.6508857,12.5362424,55.656097,12.4854309,Borgbjergsvej 43,55.6498214,12.5355941,Vigerslev Venge 60,55.656498,12.489456
1092,1195,t1275,55.6508857,12.5362424,55.656243,12.49368,Borgbjergsvej 43,55.6498214,12.5355941,Vigerslev Venge 60,55.656498,12.489456
1093,1196,t1276,55.6508857,12.5362424,55.68661609999999,12.4911945,Borgbjergsvej 43,55.6498214,12.5355941,Dronninglundvej 12,55.689496,12.489151
1094,1197,t1277,55.6508857,12.5362424,55.68832579999999,12.489222,Borgbjergsvej 43,55.6498214,12.5355941,Dronninglundvej 12,55.689496,12.489151
1095,1198,t1278,55.6508857,12.5362424,55.67162899999999,12.546236,Borgbjergsvej 43,55.6498214,12.5355941,Westend 8,55.6718713,12.5516401
1096,1199,t1279,55.6508857,12.5362424,55.6737346,12.550013,Borgbjergsvej 43,55.6498214,12.5355941,Westend 8,55.6718713,12.5516401
1097,1201,t1281,55.656097,12.4854309,55.66034659999999,12.6124427,Vigerslev Venge 60,55.656498,12.489456,Albaniensgade 4,55.6629687,12.6150036
1098,1202,t1282,55.656097,12.4854309,55.663417,12.613829,Vigerslev Venge 60,55.656498,12.489456,Albaniensgade 4,55.6629687,12.6150036
1099,1203,t1283,55.656097,12.4854309,55.7155986,12.5491707,Vigerslev Venge 60,55.656498,12.489456,Bispebjerg Bakke 22,55.714287,12.544606
1100,1204,t1284,55.656097,12.4854309,55.7145986,12.5472417,Vigerslev Venge 60,55.656498,12.489456,Bispebjerg Bakke 22,55.714287,12.544606
1101,1205,t1285,55.656097,12.4854309,55.6944184,12.5088552,Vigerslev Venge 60,55.656498,12.489456,Nesbyholmvej 1,55.6967862,12.5046889
1102,1206,t1286,55.656097,12.4854309,55.6957116,12.5020127,Vigerslev Venge 60,55.656498,12.489456,Nesbyholmvej 1,55.6967862,12.5046889
1103,1207,t1287,55.656097,12.4854309,55.6815622,12.6035183,Vigerslev Venge 60,55.656498,12.489456,Halvtolv 19,55.678067,12.605109
1104,1208,t1288,55.656097,12.4854309,55.679351,12.6063932,Vigerslev Venge 60,55.656498,12.489456,Halvtolv 19,55.678067,12.605109
1105,1209,t1289,55.656097,12.4854309,55.6821885,12.5853534,Vigerslev Venge 60,55.656498,12.489456,Solvgade 11,55.68544739999999,12.5850568
1106,1210,t1290,55.656097,12.4854309,55.6858274,12.5772687,Vigerslev Venge 60,55.656498,12.489456,Solvgade 11,55.68544739999999,12.5850568
1107,1211,t1291,55.656097,12.4854309,55.6757724,12.5426171,Vigerslev Venge 60,55.656498,12.489456,Amalievej 1,55.6795777,12.5433161
1108,1212,t1292,55.656097,12.4854309,55.677688,12.546912,Vigerslev Venge 60,55.656498,12.489456,Amalievej 1,55.6795777,12.5433161
1109,1213,t1293,55.656097,12.4854309,55.7326892,12.5690945,Vigerslev Venge 60,55.656498,12.489456,Esthersvej 34,55.7309704,12.5659228
1110,1214,t1294,55.656097,12.4854309,55.73273,12.5654915,Vigerslev Venge 60,55.656498,12.489456,Esthersvej 34,55.7309704,12.5659228
1111,1215,t1295,55.656097,12.4854309,55.7051614,12.481215,Vigerslev Venge 60,55.656498,12.489456,Husumvej (overfor 131),55.7046643,12.4787843
1112,1216,t1296,55.656097,12.4854309,55.6538288,12.566855,Vigerslev Venge 60,55.656498,12.489456,Drechselsgade 13,55.6571548,12.5684851
1113,1217,t1297,55.656097,12.4854309,55.6576191,12.566949,Vigerslev Venge 60,55.656498,12.489456,Drechselsgade 13,55.6571548,12.5684851
1114,1218,t1298,55.656097,12.4854309,55.713568,12.5927798,Vigerslev Venge 60,55.656498,12.489456,Orientkaj 4,55.711612,12.5952725
1115,1219,t1299,55.656097,12.4854309,55.710214,12.5926909,Vigerslev Venge 60,55.656498,12.489456,Orientkaj 4,55.711612,12.5952725
1116,1220,t1300,55.656097,12.4854309,55.7035416,12.538201,Vigerslev Venge 60,55.656498,12.489456,Bygmestervej 59,55.70464879999999,12.5368945
1117,1221,t1301,55.656097,12.4854309,55.7023483,12.535914,Vigerslev Venge 60,55.656498,12.489456,Bygmestervej 59,55.70464879999999,12.5368945
1118,1222,t1302,55.656097,12.4854309,55.7030729,12.5477827,Vigerslev Venge 60,55.656498,12.489456,Egirsgade 65,55.7009488,12.5486256
1119,1223,t1303,55.656097,12.4854309,55.700964,12.5414659,Vigerslev Venge 60,55.656498,12.489456,Egirsgade 65,55.7009488,12.5486256
1120,1224,t1304,55.656097,12.4854309,55.6935246,12.5337137,Vigerslev Venge 60,55.656498,12.489456,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1121,1225,t1305,55.656097,12.4854309,55.69347029999999,12.5343236,Vigerslev Venge 60,55.656498,12.489456,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1122,1226,t1306,55.656097,12.4854309,55.6303298,12.5758695,Vigerslev Venge 60,55.656498,12.489456,Arne Jacobsens Alle 7,55.6317174,12.5736554
1123,1227,t1307,55.656097,12.4854309,55.630171,12.576398,Vigerslev Venge 60,55.656498,12.489456,Arne Jacobsens Alle 7,55.6317174,12.5736554
1124,1228,t1308,55.656097,12.4854309,55.695981,12.566608,Vigerslev Venge 60,55.656498,12.489456,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1125,1229,t1309,55.656097,12.4854309,55.695981,12.566608,Vigerslev Venge 60,55.656498,12.489456,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1126,1230,t1310,55.656097,12.4854309,55.7337192,12.5151561,Vigerslev Venge 60,55.656498,12.489456,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1127,1231,t1311,55.656097,12.4854309,55.73391059999999,12.5147976,Vigerslev Venge 60,55.656498,12.489456,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1128,1232,t1312,55.656097,12.4854309,55.649143,12.538063,Vigerslev Venge 60,55.656498,12.489456,Borgbjergsvej 43,55.6498214,12.5355941
1129,1233,t1313,55.656097,12.4854309,55.6508857,12.5362424,Vigerslev Venge 60,55.656498,12.489456,Borgbjergsvej 43,55.6498214,12.5355941
1130,1235,t1315,55.656097,12.4854309,55.68661609999999,12.4911945,Vigerslev Venge 60,55.656498,12.489456,Dronninglundvej 12,55.689496,12.489151
1131,1236,t1316,55.656097,12.4854309,55.68832579999999,12.489222,Vigerslev Venge 60,55.656498,12.489456,Dronninglundvej 12,55.689496,12.489151
1132,1237,t1317,55.656097,12.4854309,55.67162899999999,12.546236,Vigerslev Venge 60,55.656498,12.489456,Westend 8,55.6718713,12.5516401
1133,1238,t1318,55.656097,12.4854309,55.6737346,12.550013,Vigerslev Venge 60,55.656498,12.489456,Westend 8,55.6718713,12.5516401
1134,1239,t1319,55.656097,12.4854309,55.6681772,12.5494579,Vigerslev Venge 60,55.656498,12.489456,Westend 8,55.6718713,12.5516401
1135,1240,t1320,55.656243,12.49368,55.66034659999999,12.6124427,Vigerslev Venge 60,55.656498,12.489456,Albaniensgade 4,55.6629687,12.6150036
1136,1241,t1321,55.656243,12.49368,55.663417,12.613829,Vigerslev Venge 60,55.656498,12.489456,Albaniensgade 4,55.6629687,12.6150036
1137,1242,t1322,55.656243,12.49368,55.7155986,12.5491707,Vigerslev Venge 60,55.656498,12.489456,Bispebjerg Bakke 22,55.714287,12.544606
1138,1243,t1323,55.656243,12.49368,55.7145986,12.5472417,Vigerslev Venge 60,55.656498,12.489456,Bispebjerg Bakke 22,55.714287,12.544606
1139,1244,t1324,55.656243,12.49368,55.6944184,12.5088552,Vigerslev Venge 60,55.656498,12.489456,Nesbyholmvej 1,55.6967862,12.5046889
1140,1245,t1325,55.656243,12.49368,55.6957116,12.5020127,Vigerslev Venge 60,55.656498,12.489456,Nesbyholmvej 1,55.6967862,12.5046889
1141,1246,t1326,55.656243,12.49368,55.6815622,12.6035183,Vigerslev Venge 60,55.656498,12.489456,Halvtolv 19,55.678067,12.605109
1142,1247,t1327,55.656243,12.49368,55.679351,12.6063932,Vigerslev Venge 60,55.656498,12.489456,Halvtolv 19,55.678067,12.605109
1143,1248,t1328,55.656243,12.49368,55.6821885,12.5853534,Vigerslev Venge 60,55.656498,12.489456,Solvgade 11,55.68544739999999,12.5850568
1144,1249,t1329,55.656243,12.49368,55.6858274,12.5772687,Vigerslev Venge 60,55.656498,12.489456,Solvgade 11,55.68544739999999,12.5850568
1145,1250,t1330,55.656243,12.49368,55.6757724,12.5426171,Vigerslev Venge 60,55.656498,12.489456,Amalievej 1,55.6795777,12.5433161
1146,1251,t1331,55.656243,12.49368,55.677688,12.546912,Vigerslev Venge 60,55.656498,12.489456,Amalievej 1,55.6795777,12.5433161
1147,1252,t1332,55.656243,12.49368,55.7326892,12.5690945,Vigerslev Venge 60,55.656498,12.489456,Esthersvej 34,55.7309704,12.5659228
1148,1253,t1333,55.656243,12.49368,55.73273,12.5654915,Vigerslev Venge 60,55.656498,12.489456,Esthersvej 34,55.7309704,12.5659228
1149,1254,t1334,55.656243,12.49368,55.7051614,12.481215,Vigerslev Venge 60,55.656498,12.489456,Husumvej (overfor 131),55.7046643,12.4787843
1150,1255,t1335,55.656243,12.49368,55.6538288,12.566855,Vigerslev Venge 60,55.656498,12.489456,Drechselsgade 13,55.6571548,12.5684851
1151,1256,t1336,55.656243,12.49368,55.6576191,12.566949,Vigerslev Venge 60,55.656498,12.489456,Drechselsgade 13,55.6571548,12.5684851
1152,1257,t1337,55.656243,12.49368,55.713568,12.5927798,Vigerslev Venge 60,55.656498,12.489456,Orientkaj 4,55.711612,12.5952725
1153,1258,t1338,55.656243,12.49368,55.710214,12.5926909,Vigerslev Venge 60,55.656498,12.489456,Orientkaj 4,55.711612,12.5952725
1154,1259,t1339,55.656243,12.49368,55.7035416,12.538201,Vigerslev Venge 60,55.656498,12.489456,Bygmestervej 59,55.70464879999999,12.5368945
1155,1260,t1340,55.656243,12.49368,55.7023483,12.535914,Vigerslev Venge 60,55.656498,12.489456,Bygmestervej 59,55.70464879999999,12.5368945
1156,1261,t1341,55.656243,12.49368,55.7030729,12.5477827,Vigerslev Venge 60,55.656498,12.489456,Egirsgade 65,55.7009488,12.5486256
1157,1262,t1342,55.656243,12.49368,55.700964,12.5414659,Vigerslev Venge 60,55.656498,12.489456,Egirsgade 65,55.7009488,12.5486256
1158,1263,t1343,55.656243,12.49368,55.6935246,12.5337137,Vigerslev Venge 60,55.656498,12.489456,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1159,1264,t1344,55.656243,12.49368,55.69347029999999,12.5343236,Vigerslev Venge 60,55.656498,12.489456,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
1160,1265,t1345,55.656243,12.49368,55.6303298,12.5758695,Vigerslev Venge 60,55.656498,12.489456,Arne Jacobsens Alle 7,55.6317174,12.5736554
1161,1266,t1346,55.656243,12.49368,55.630171,12.576398,Vigerslev Venge 60,55.656498,12.489456,Arne Jacobsens Alle 7,55.6317174,12.5736554
1162,1267,t1347,55.656243,12.49368,55.695981,12.566608,Vigerslev Venge 60,55.656498,12.489456,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1163,1268,t1348,55.656243,12.49368,55.695981,12.566608,Vigerslev Venge 60,55.656498,12.489456,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
1164,1269,t1349,55.656243,12.49368,55.7337192,12.5151561,Vigerslev Venge 60,55.656498,12.489456,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1165,1270,t1350,55.656243,12.49368,55.73391059999999,12.5147976,Vigerslev Venge 60,55.656498,12.489456,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
1166,1271,t1351,55.656243,12.49368,55.649143,12.538063,Vigerslev Venge 60,55.656498,12.489456,Borgbjergsvej 43,55.6498214,12.5355941
1167,1272,t1352,55.656243,12.49368,55.6508857,12.5362424,Vigerslev Venge 60,55.656498,12.489456,Borgbjergsvej 43,55.6498214,12.5355941
1168,1274,t1354,55.656243,12.49368,55.68661609999999,12.4911945,Vigerslev Venge 60,55.656498,12.489456,Dronninglundvej 12,55.689496,12.489151
1169,1275,t1355,55.656243,12.49368,55.68832579999999,12.489222,Vigerslev Venge 60,55.656498,12.489456,Dronninglundvej 12,55.689496,12.489151
1170,1276,t1356,55.656243,12.49368,55.67162899999999,12.546236,Vigerslev Venge 60,55.656498,12.489456,Westend 8,55.6718713,12.5516401
1171,1277,t1357,55.656243,12.49368,55.6737346,12.550013,Vigerslev Venge 60,55.656498,12.489456,Westend 8,55.6718713,12.5516401
1172,1278,t1358,55.656243,12.49368,55.6681772,12.5494579,Vigerslev Venge 60,55.656498,12.489456,Westend 8,55.6718713,12.5516401
1173,1279,t1359,55.68661609999999,12.4911945,55.66034659999999,12.6124427,Dronninglundvej 12,55.689496,12.489151,Albaniensgade 4,55.6629687,12.6150036
1174,1280,t1360,55.68661609999999,12.4911945,55.663417,12.613829,Dronninglundvej 12,55.689496,12.489151,Albaniensgade 4,55.6629687,12.6150036
1175,1281,t1361,55.68661609999999,12.4911945,55.7155986,12.5491707,Dronninglundvej 12,55.689496,12.489151,Bispebjerg Bakke 22,55.714287,12.544606
1176,1282,t1362,55.68661609999999,12.4911945,55.7145986,12.5472417,Dronninglundvej 12,55.689496,12.489151,Bispebjerg Bakke 22,55.714287,12.544606
1177,1285,t1365,55.68661609999999,12.4911945,55.6815622,12.6035183,Dronninglundvej 12,55.689496,12.489151,Halvtolv 19,55.678067,12.605109
1178,1286,t1366,55.68661609999999,12.4911945,55.679351,12.6063932,Dronninglundvej 12,55.689496,12.489151,Halvtolv 19,55.678067,12.605109
1179,1287,t1367,55.68661609999999,12.4911945,55.6821885,12.5853534,Dronninglundvej 12,55.689496,12.489151,Solvgade 11,55.68544739999999,12.5850568
1180,1288,t1368,55.68661609999999,12.4911945,55.6858274,12.5772687,Dronninglundvej 12,55.689496,12.489151,Solvgade 11,55.68544739999999,12.5850568
1181,1289,t1369,55.68661609999999,12.4911945,55.6757724,12.5426171,Dronninglundvej 12,55.689496,12.489151,Amalievej 1,55.6795777,12.5433161
1182,1290,t1370,55.68661609999999,12.4911945,55.677688,12.546912,Dronninglundvej 12,55.689496,12.489151,Amalievej 1,55.6795777,12.5433161
1183,1291,t1371,55.68661609999999,12.4911945,55.7326892,12.5690945,Dronninglundvej 12,55.689496,12.489151,Esthersvej 34,55.7309704,12.5659228
1184,1292,t1372,55.68661609999999,12.4911945,55.73273,12.5654915,Dronninglundvej 12,55.689496,12.489151,Esthersvej 34,55.7309704,12.5659228
1185,1294,t1374,55.68661609999999,12.4911945,55.6538288,12.566855,Dronninglundvej 12,55.689496,12.489151,Drechselsgade 13,55.6571548,12.5684851
1186,1295,t1375,55.68661609999999,12.4911945,55.6576191,12.566949,Dronninglundvej 12,55.689496,12.489151,Drechselsgade 13,55.6571548,12.5684851
1187,1296,t1376,55.68661609999999,12.4911945,55.713568,12.5927798,Dronninglundvej 12,55.689496,12.489151,Orientkaj 4,55.711612,12.5952725
1188,1297,t1377,55.68661609999999,12.4911945,55.710214,12.5926909,Dronninglundvej 12,55.689496,12.489151,Orientkaj 4,55.711612,12.5952725
1189,1298,t1378,55.68661609999999,12.4911945,55.7035416,12.538201,Dronninglundvej 12,55.689496,12.489151,Bygmestervej 59,55.70464879999999,12.5368945
